   766    -67   -833   -450
   819    -38   -857   -448
   860    -21   -881   -451
   845     38   -807   -385
   829     86   -743   -329
   811     73   -738   -333
   790     57   -733   -338
   830     56   -774   -359
   831     55   -776   -361
   854     82   -772   -345
   818    102   -716   -307
   862    143   -719   -288
   920    199   -721   -261
   872    217   -655   -219
   832    162   -670   -254
   895    144   -751   -304
   916    194   -722   -264
   903    189   -714   -263
   859    203   -656   -227
   765    198   -567   -185
   794    192   -602   -205
   790    211   -579   -184
   723    209   -514   -153
   727    199   -528   -165
   671    185   -486   -151
   672    202   -470   -134
   682    202   -480   -139
   620    142   -478   -168
   583     83   -500   -209
   553     73   -480   -204
   503     76   -427   -176
   495     83   -412   -165
   503    101   -402   -151
   522    121   -401   -140
   517    139   -378   -120
   529    131   -398   -134
   476     85   -391   -153
   452     67   -385   -159
   433    100   -333   -117
   475    207   -268    -31
   592    315   -277     19
   540    320   -220     50
   548    297   -251     23
   563    275   -288     -7
   477    221   -256    -18
   373    167   -206    -20
   317    140   -177    -19
   267     92   -175    -42
   259     82   -177    -48
   281     91   -190    -50
   281     87   -194    -54
   284     69   -215    -73
   270     57   -213    -78
   260     48   -212    -82
   271     67   -204    -69
   282     69   -213    -72
   297     58   -239    -91
   315     66   -249    -92
   314     57   -257   -100
   307     59   -248    -95
   311     73   -238    -83
   290     69   -221    -76
   297     81   -216    -68
   304     89   -215    -63
   355     97   -258    -81
   355    107   -248    -71
   336    108   -228    -60
   357    118   -239    -61
   366    141   -225    -42
   360    150   -210    -30
   358    144   -214    -35
   350    148   -202    -27
   320    127   -193    -33
   265     91   -174    -42
   258     73   -185    -56
   228     51   -177    -63
   193     31   -162    -66
   173     18   -155    -69
   170     21   -149    -64
   189     44   -145    -51
   210     72   -138    -33
   226     74   -152    -39
   261    105   -156    -26
   265    110   -155    -23
   210     79   -131    -26
   200     75   -125    -25
   173     45   -128    -42
   154     32   -122    -45
   138     26   -112    -43
   146     26   -120    -47
   146     37   -109    -36
   192     38   -154    -58
   241     45   -196    -76
   274     43   -231    -94
   274     43   -231    -94
   214     38   -176    -69
   166     25   -141    -58
   172     25   -147    -61
   162     39   -123    -42
   159     38   -121    -42
   170     37   -133    -48
   176     23   -153    -65
   156     22   -134    -56
   171     29   -142    -57
   168     37   -131    -47
   147     38   -109    -36
   131     36    -95    -30
   138     34   -104    -35
   160     44   -116    -36
   173     48   -125    -39
   171     50   -121    -36
   167     48   -119    -36
   175     44   -131    -44
   148     20   -128    -54
   138     12   -126    -57
   129      7   -122    -58
   117     12   -105    -47
   141     13   -128    -58
   142     25   -117    -46
   135     26   -109    -42
   153     31   -122    -46
   126     34    -92    -29
   126     38    -88    -25
   115     30    -85    -28
   107     28    -79    -26
   116     35    -81    -23
   121     45    -76    -16
   153     75    -78     -2
   179     89    -90     -1
   189     90    -99     -5
   192     86   -106    -10
   207     83   -124    -21
   199     81   -118    -19
   174     65   -109    -22
   175     62   -113    -26
   173     68   -105    -19
   295     76   -219    -72
   351     85   -266    -91
   330     91   -239    -74
   313     94   -219    -63
   385    100   -285    -93
   333     91   -242    -76
   292    102   -190    -44
   311    121   -190    -35
   360    131   -229    -49
   373    135   -238    -52
   403    135   -268    -67
   342    128   -214    -43
   394    132   -262    -65
   377    121   -256    -68
   392    114   -278    -82
   372    109   -263    -77
   381     99   -282    -92
   400    103   -297    -97
   440    112   -328   -108
   442    124   -318    -97
   411    122   -289    -84
   409    125   -284    -80
   397    125   -272    -74
   386    115   -271    -78
   381    104   -277    -87
   384     94   -290    -98
   390    101   -289    -94
   405    127   -278    -76
   407    137   -270    -67
   402    135   -267    -66
   407    145   -262    -59
   388    150   -238    -44
   379    162   -217    -28
   378    168   -210    -21
   387    172   -215    -22
   374    166   -208    -21
   380    180   -200    -10
   337    143   -194    -26
   349    139   -210    -36
   362    139   -223    -42
   358    126   -232    -53
   369    127   -242    -58
   385    138   -247    -55
   402    146   -256    -55
   382    144   -238    -47
   342    130   -212    -41
   332    116   -216    -50
   335     99   -236    -69
   344     80   -264    -92
   352     68   -284   -108
   365     63   -302   -120
   388     66   -322   -128
   405     75   -330   -128
   423     88   -335   -124
   401     91   -310   -110
   320     71   -249    -89
   301     75   -226    -76
   316     84   -232    -74
   349    101   -248    -74
   391    146   -245    -50
   404    172   -232    -30
   396    184   -212    -14
   387    177   -210    -17
   367    156   -211    -28
   307    117   -190    -37
   268     96   -172    -38
   259     91   -168    -39
   243     74   -169    -48
   260     78   -182    -52
   302    107   -195    -44
   322    120   -202    -41
   354    149   -205    -28
   372    168   -204    -18
   401    197   -204     -4
   410    201   -209     -4
   396    196   -200     -2
   394    192   -202     -5
   389    182   -207    -13
   364    164   -200    -18
   340    146   -194    -24
   336    149   -187    -19
   314    132   -182    -25
   292     98   -194    -48
   285     77   -208    -66
   303     83   -220    -69
   334     96   -238    -71
   336     99   -237    -69
   316     98   -218    -60
   321    107   -214    -54
   333    115   -218    -52
   321    108   -213    -53
   335    103   -232    -65
   338     96   -242    -73
   375    106   -269    -82
   386    100   -286    -93
   369     89   -280    -96
   339     83   -256    -87
   338     78   -260    -91
   340     73   -267    -97
   331     65   -266   -101
   308     59   -249    -95
   315     65   -250    -93
   315     61   -254    -97
   313     59   -254    -98
   308     59   -249    -95
   309     68   -241    -87
   309     66   -243    -89
   313     69   -244    -88
   306     69   -237    -84
   306     76   -230    -77
   317     88   -229    -71
   319     96   -223    -64
   307     94   -213    -60
   288     83   -205    -61
   284     86   -198    -56
   287     83   -204    -61
   303     93   -210    -59
   308    106   -202    -48
   331    122   -209    -44
   360    135   -225    -45
   359    144   -215    -36
   365    155   -210    -28
   382    157   -225    -34
   378    146   -232    -43
   384    140   -244    -52
   413    148   -265    -59
   410    150   -260    -55
   411    159   -252    -47
   406    155   -251    -48
   398    138   -260    -61
   392    133   -259    -63
   375    132   -243    -56
   344    127   -217    -45
   330    132   -198    -33
   320    133   -187    -27
   308    123   -185    -31
   292    120   -172    -26
   271    112   -159    -24
   251    105   -146    -21
