    25     19     -6      7
    26     19     -7      6
    28     20     -8      6
    31     22     -9      7
    32     23     -9      7
    34     25     -9      8
    33     26     -7     10
    32     23     -9      7
    44     34    -10     12
    47     39     -8     16
    43     36     -7     15
    41     34     -7     14
    43     36     -7     15
    42     36     -6     15
    38     32     -6     13
    31     26     -5     11
    29     24     -5     10
    33     27     -6     11
    33     28     -5     12
    27     23     -4     10
    28     23     -5      9
    33     27     -6     11
    32     27     -5     11
    29     25     -4     11
    29     23     -6      9
    31     24     -7      9
    33     26     -7     10
    34     28     -6     11
    34     27     -7     10
    30     25     -5     10
    24     21     -3      9
    27     20     -7      7
    30     21     -9      6
    29     21     -8      7
    25     18     -7      6
    26     18     -8      5
    26     19     -7      6
    24     18     -6      6
    24     17     -7      5
    24     17     -7      5
    25     17     -8      5
    29     20     -9      6
    33     24     -9      8
    33     25     -8      9
    33     27     -6     11
    32     26     -6     10
    31     26     -5     11
    31     27     -4     12
    31     28     -3     13
    30     28     -2     13
    28     26     -2     12
    26     24     -2     11
    26     22     -4      9
    28     22     -6      8
    29     22     -7      8
    29     22     -7      8
    30     23     -7      8
    27     21     -6      8
    26     19     -7      6
    37     25    -12      7
    34     22    -12      5
    38     29     -9     10
    40     32     -8     12
    39     32     -7     13
    40     33     -7     13
    41     35     -6     15
    39     34     -5     15
    38     33     -5     14
    38     32     -6     13
    41     34     -7     14
    40     35     -5     15
    35     31     -4     14
    33     30     -3     14
    31     28     -3     13
    29     25     -4     11
    27     22     -5      9
    27     21     -6      8
    29     23     -6      9
    30     23     -7      8
    31     23     -8      8
    35     26     -9      9
    39     28    -11      9
    44     32    -12     10
    47     35    -12     12
    45     34    -11     12
    46     34    -12     11
    48     36    -12     12
    52     40    -12     14
    51     40    -11     15
    48     38    -10     14
    47     37    -10     14
    44     36     -8     14
    43     37     -6     16
    40     36     -4     16
    36     32     -4     14
    35     32     -3     15
    35     31     -4     14
    33     30     -3     14
    34     31     -3     14
    33     30     -3     14
    31     29     -2     14
    32     29     -3     13
    32     27     -5     11
    30     25     -5     10
    31     25     -6     10
    31     26     -5     11
    32     27     -5     11
    34     29     -5     12
    34     30     -4     13
    33     29     -4     13
    34     30     -4     13
    35     31     -4     14
    34     31     -3     14
    33     30     -3     14
    31     28     -3     13
    32     29     -3     13
    34     30     -4     13
    35     32     -3     15
    34     31     -3     14
    32     29     -3     13
    28     25     -3     11
    29     26     -3     12
    32     28     -4     12
    35     31     -4     14
    37     33     -4     15
    37     33     -4     15
    34     31     -3     14
    35     33     -2     16
    36     31     -5     13
    37     31     -6     13
    36     31     -5     13
    35     29     -6     12
    34     28     -6     11
    36     30     -6     12
    40     33     -7     13
    40     34     -6     14
    37     32     -5     14
    36     30     -6     12
    37     30     -7     12
    40     28    -12      8
    38     28    -10      9
    33     27     -6     11
    33     27     -6     11
    41     34     -7     14
    47     40     -7     17
    47     41     -6     18
    43     37     -6     16
    39     34     -5     15
    39     34     -5     15
    39     34     -5     15
    36     33     -3     15
    36     33     -3     15
    37     32     -5     14
    34     29     -5     12
    43     34     -9     13
    52     45     -7     19
    57     51     -6     23
    51     47     -4     22
    52     44     -8     18
    46     36    -10     13
    40     30    -10     10
    36     27     -9      9
    33     27     -6     11
    37     29     -8     11
    39     30     -9     11
    49     39    -10     15
    66     53    -13     20
    87     72    -15     29
    97     81    -16     33
   101     84    -17     34
   105     88    -17     36
   114     98    -16     41
   112     96    -16     40
   108     93    -15     39
   104     91    -13     39
    95     80    -15     33
    83     69    -14     28
   104     87    -17     35
   131    112    -19     47
   143    122    -21     51
   177    155    -22     67
   175    156    -19     69
   151    133    -18     58
   154    138    -16     61
   155    141    -14     64
   146    130    -16     57
   139    121    -18     52
   138    121    -17     52
   130    111    -19     46
   123    101    -22     40
   117     95    -22     37
   109     87    -22     33
   114     88    -26     31
   132    101    -31     35
   149    113    -36     39
   160    121    -39     41
   163    125    -38     44
   144    110    -34     38
   114     83    -31     26
   102     73    -29     22
   106     75    -31     22
   127     91    -36     28
   136     96    -40     28
   134     94    -40     27
   136     98    -38     30
   127     92    -35     29
   119     84    -35     25
   127     90    -37     27
   130     93    -37     28
   121     88    -33     28
   112     82    -30     26
   107     76    -31     23
   105     72    -33     20
   106     69    -37     16
   111     73    -38     18
   126     75    -51     12
   126     73    -53     10
   127     73    -54     10
   159     72    -87     -8
   194     72   -122    -25
   222     69   -153    -42
   205     65   -140    -38
   175     59   -116    -29
   142     54    -88    -17
   102     54    -48      3
   100     56    -44      6
   104     54    -50      2
   116     54    -62     -4
   122     51    -71    -10
   131     52    -79    -14
   149     54    -95    -21
   157     54   -103    -25
   156     59    -97    -19
   189     61   -128    -34
   231     61   -170    -55
   246     57   -189    -66
   267     56   -211    -78
   296     57   -239    -91
   286     58   -228    -85
   264     65   -199    -67
   250     72   -178    -53
   251     75   -176    -51
   265     75   -190    -58
   255     69   -186    -59
   243     74   -169    -48
   255     84   -171    -44
   279     86   -193    -54
   269     81   -188    -54
   257     78   -179    -51
   259     78   -181    -52
   263     75   -188    -57
   277     75   -202    -64
   270     77   -193    -58
   277     80   -197    -59
   286     81   -205    -62
   276     87   -189    -51
   274     83   -191    -54
   262     76   -186    -55
   252     79   -173    -47
   248     79   -169    -45
   244     72   -172    -50
   242     70   -172    -51
   249     74   -175    -51
   269     75   -194    -60
   266     74   -192    -59
   260     76   -184    -54
   263     80   -183    -52
   258     79   -179    -50
   253     74   -179    -53
   257     74   -183    -55
   272     74   -198    -62
   291     83   -208    -63
   304     94   -210    -58
   308    103   -205    -51
   307    101   -206    -53
