    35     23    -12      6
    35     24    -11      7
    34     22    -12      5
    34     22    -12      5
    33     21    -12      5
    34     22    -12      5
    33     22    -11      6
    32     21    -11      5
    32     22    -10      6
    33     23    -10      7
    34     24    -10      7
    34     24    -10      7
    34     24    -10      7
    33     23    -10      7
    31     22     -9      7
    31     22     -9      7
    32     23     -9      7
    32     24     -8      8
    32     24     -8      8
    32     24     -8      8
    32     24     -8      8
    31     23     -8      8
    31     23     -8      8
    30     22     -8      7
    29     21     -8      7
    29     22     -7      8
    29     22     -7      8
    29     22     -7      8
    28     21     -7      7
    26     20     -6      7
    27     20     -7      7
    28     21     -7      7
    28     22     -6      8
    28     22     -6      8
    27     21     -6      8
    26     21     -5      8
    26     21     -5      8
    26     21     -5      8
    27     22     -5      9
    27     22     -5      9
    26     21     -5      8
    25     20     -5      8
    25     20     -5      8
    25     20     -5      8
    25     20     -5      8
    24     19     -5      7
    23     19     -4      8
    22     18     -4      7
    25     20     -5      8
    28     23     -5      9
    29     23     -6      9
    30     23     -7      8
    28     22     -6      8
    26     20     -6      7
    25     19     -6      7
    25     19     -6      7
    24     19     -5      7
    27     22     -5      9
    27     22     -5      9
    26     21     -5      8
    28     22     -6      8
    26     20     -6      7
    28     22     -6      8
    29     23     -6      9
    29     23     -6      9
    32     25     -7      9
    29     23     -6      9
    26     20     -6      7
    25     20     -5      8
    26     21     -5      8
    26     21     -5      8
    26     21     -5      8
    26     21     -5      8
    25     20     -5      8
    25     20     -5      8
    25     19     -6      7
    26     20     -6      7
    26     20     -6      7
    26     20     -6      7
    26     20     -6      7
    24     19     -5      7
    25     20     -5      8
    25     20     -5      8
    26     20     -6      7
    26     20     -6      7
    26     20     -6      7
    26     20     -6      7
    26     20     -6      7
    27     20     -7      7
    27     20     -7      7
    27     20     -7      7
    29     21     -8      7
    29     21     -8      7
    29     21     -8      7
    28     20     -8      6
    27     19     -8      6
    28     19     -9      5
    28     19     -9      5
    29     20     -9      6
    28     20     -8      6
