   699    191   -508   -159
   702    194   -508   -157
   695    188   -507   -160
   713    197   -516   -160
   736    202   -534   -166
   744    201   -543   -171
   731    200   -531   -166
   722    201   -521   -160
   695    193   -502   -155
   663    181   -482   -151
   634    181   -453   -136
   605    184   -421   -119
   582    181   -401   -110
   575    177   -398   -111
   564    173   -391   -109
   572    175   -397   -111
   557    177   -380   -102
   542    181   -361    -90
   545    180   -365    -93
   538    185   -353    -84
   514    184   -330    -73
   497    178   -319    -71
   488    175   -313    -69
   473    170   -303    -67
   440    168   -272    -52
   400    163   -237    -37
   533    131   -402   -136
   406    137   -269    -66
   380    131   -249    -59
   402    137   -265    -64
   429    165   -264    -50
   462    194   -268    -37
   457    195   -262    -34
   442    188   -254    -33
   480    187   -293    -53
   501    189   -312    -62
   490    187   -303    -58
   508    201   -307    -53
   546    213   -333    -60
   549    210   -339    -65
   538    199   -339    -70
   512    177   -335    -79
   504    168   -336    -84
   500    144   -356   -106
   508    147   -361   -107
   547    157   -390   -117
   578    179   -399   -110
   605    197   -408   -106
   567    195   -372    -89
   553    195   -358    -82
   580    198   -382    -92
   565    186   -379    -97
   541    163   -378   -108
   553    151   -402   -126
   598    164   -434   -135
   612    176   -436   -130
   624    190   -434   -122
   642    205   -437   -116
   654    183   -471   -144
   657    175   -482   -154
   640    169   -471   -151
   649    160   -489   -165
   610    143   -467   -162
   571    147   -424   -139
   579    151   -428   -139
   612    151   -461   -155
   604    154   -450   -148
   596    149   -447   -149
   598    144   -454   -155
   600    147   -453   -153
   546    166   -380   -107
   469    180   -289    -55
   454    179   -275    -48
   485    204   -281    -39
   545    216   -329    -57
   587    216   -371    -78
   592    215   -377    -81
   619    226   -393    -84
   599    205   -394    -95
   528    152   -376   -112
   502    150   -352   -101
   483    178   -305    -64
   470    195   -275    -40
   422    166   -256    -45
   462    194   -268    -37
   499    223   -276    -27
   454    172   -282    -55
   407    146   -261    -58
   346    120   -226    -53
   314    105   -209    -52
   315    106   -209    -52
   307    105   -202    -49
   342    124   -218    -47
   351    133   -218    -43
   363    141   -222    -41
   370    151   -219    -34
   373    169   -204    -18
   374    176   -198    -11
   367    183   -184     -1
   367    180   -187     -4
   375    173   -202    -15
   373    164   -209    -23
   359    153   -206    -27
   354    138   -216    -39
   356    130   -226    -48
   365    133   -232    -50
   351    139   -212    -37
   336    141   -195    -27
   346    145   -201    -28
   355    138   -217    -40
   365    146   -219    -37
   398    178   -220    -21
   417    185   -232    -24
   408    177   -231    -27
   439    199   -240    -21
   494    249   -245      2
   475    235   -240     -3
   447    194   -253    -30
   394    146   -248    -51
   360    132   -228    -48
   395    169   -226    -29
   422    201   -221    -10
   380    170   -210    -20
   348    149   -199    -25
   326    125   -201    -38
   326    123   -203    -40
   308    116   -192    -38
   295    116   -179    -32
   269    102   -167    -33
   258     93   -165    -36
   243     93   -150    -29
   264    108   -156    -24
   292    128   -164    -18
   307    135   -172    -19
   274    117   -157    -20
   253    106   -147    -21
   238     95   -143    -24
   235     86   -149    -32
   222     80   -142    -31
   224     85   -139    -27
   240    113   -127     -7
   240    105   -135    -15
   253    107   -146    -20
   269    118   -151    -17
   258    111   -147    -18
   234     93   -141    -24
   225     95   -130    -18
   224     98   -126    -14
   225     91   -134    -22
   217     81   -136    -28
   239    103   -136    -17
   211     87   -124    -19
   221    102   -119     -9
   223    103   -120     -9
   209     96   -113     -9
   197     84   -113    -15
   198     75   -123    -24
   207     72   -135    -32
   209     65   -144    -40
   232     71   -161    -45
   280    107   -173    -33
   283    107   -176    -35
   264     94   -170    -38
   228     76   -152    -38
   209     77   -132    -28
   203     92   -111    -10
   189     86   -103     -9
   175     79    -96     -9
   171     77    -94     -9
   172     73    -99    -13
   183     68   -115    -24
   212    105   -107     -1
   215    111   -104      4
   203     92   -111    -10
   180     57   -123    -33
   177     48   -129    -41
   175     42   -133    -46
   174     41   -133    -46
   179     47   -132    -43
   163     34   -129    -48
   143     19   -124    -53
   146     25   -121    -48
   152     32   -120    -44
   151     33   -118    -43
   152     27   -125    -49
   143     21   -122    -51
   145     24   -121    -49
   152     33   -119    -43
   162     37   -125    -44
   152     40   -112    -36
   152     40   -112    -36
   146     39   -107    -34
   146     40   -106    -33
   146     45   -101    -28
   141     48    -93    -23
   138     40    -98    -29
   161     31   -130    -50
   129     30    -99    -35
   139     50    -89    -20
   151     57    -94    -19
   153     56    -97    -21
   144     40   -104    -32
   136     23   -113    -45
   135     16   -119    -52
   142     20   -122    -51
   157     34   -123    -45
   172     46   -126    -40
   233     35   -198    -82
   174      9   -165    -78
   191     20   -171    -76
   211     51   -160    -55
   224     66   -158    -46
   240     70   -170    -50
   236     87   -149    -31
   281     96   -185    -45
   304    112   -192    -40
   381    137   -244    -54
   430    151   -279    -64
   436    162   -274    -56
   436    153   -283    -65
   414    136   -278    -71
