   113     47    -66    -10
    99     36    -63    -14
    97     31    -66    -18
    94     28    -66    -19
    98     30    -68    -19
   101     35    -66    -16
   105     35    -70    -18
   104     36    -68    -16
   102     36    -66    -15
   103     36    -67    -16
   100     32    -68    -18
   100     28    -72    -22
   102     27    -75    -24
   100     26    -74    -24
    97     27    -70    -22
    95     26    -69    -22
    91     24    -67    -22
    91     23    -68    -23
    89     25    -64    -20
    93     34    -59    -13
   100     37    -63    -13
   101     29    -72    -22
   100     23    -77    -27
    85     16    -69    -27
    80     21    -59    -19
    77     26    -51    -13
    66     26    -40     -7
    61     26    -35     -5
    61     27    -34     -4
    67     29    -38     -5
    66     27    -39     -6
    61     26    -35     -5
    67     32    -35     -2
    70     36    -34      1
    68     35    -33      1
    74     35    -39     -2
    69     29    -40     -6
    68     20    -48    -14
    74     22    -52    -15
    88     28    -60    -16
    94     26    -68    -21
   137     63    -74     -6
   143     67    -76     -5
   104     30    -74    -22
   117     40    -77    -19
   126     39    -87    -24
   174     82    -92     -5
   155     60    -95    -18
   126     30    -96    -33
   124     30    -94    -32
   112     23    -89    -33
   112     21    -91    -35
   146     54    -92    -19
   146     57    -89    -16
   131     45    -86    -21
   118     34    -84    -25
   106     25    -81    -28
   102     24    -78    -27
   101     27    -74    -24
   100     27    -73    -23
    96     24    -72    -24
    95     22    -73    -26
   109     34    -75    -21
   104     27    -77    -25
   102     25    -77    -26
   103     25    -78    -27
   117     40    -77    -19
   140     63    -77     -7
   110     32    -78    -23
   118     41    -77    -18
   111     31    -80    -25
   110     27    -83    -28
   112     27    -85    -29
   108     28    -80    -26
    99     25    -74    -25
    89     25    -64    -20
    85     24    -61    -19
    92     26    -66    -20
   104     27    -77    -25
   104     26    -78    -26
   121     35    -86    -26
   112     26    -86    -30
   122     28    -94    -33
   123     33    -90    -29
   121     35    -86    -26
   120     32    -88    -28
   115     31    -84    -27
   113     30    -83    -27
   128     42    -86    -22
   129     44    -85    -21
   113     29    -84    -28
   119     33    -86    -27
   117     34    -83    -25
   115     36    -79    -22
   113     36    -77    -21
    99     28    -71    -22
    87     26    -61    -18
   100     36    -64    -14
   105     36    -69    -17
    94     31    -63    -16
    93     37    -56    -10
    96     43    -53     -5
    92     43    -49     -3
    89     40    -49     -5
    82     36    -46     -5
    76     32    -44     -6
    74     32    -42     -5
    77     37    -40     -2
    76     39    -37      1
    74     41    -33      4
    79     49    -30     10
    62     31    -31      0
    67     34    -33      1
    81     40    -41     -1
   107     54    -53      1
   103     50    -53     -2
    80     35    -45     -5
    78     33    -45     -6
    56     30    -26      2
    61     36    -25      6
    79     30    -49    -10
    83     30    -53    -12
    87     33    -54    -11
    90     38    -52     -7
    83     35    -48     -7
    65     24    -41     -9
    63     24    -39     -8
    68     25    -43     -9
    78     25    -53    -14
    77     24    -53    -15
    77     22    -55    -17
    75     22    -53    -16
    74     25    -49    -12
    79     28    -51    -12
    81     27    -54    -14
    79     24    -55    -16
    72     21    -51    -15
    71     22    -49    -14
    70     25    -45    -10
    65     22    -43    -11
    63     20    -43    -12
    63     22    -41    -10
    62     23    -39     -8
    61     24    -37     -7
    62     26    -36     -5
    58     25    -33     -4
    58     25    -33     -4
    59     26    -33     -4
    56     26    -30     -2
    53     26    -27     -1
    50     26    -24      1
    51     28    -23      3
    53     31    -22      5
    50     30    -20      5
    45     26    -19      4
    40     23    -17      3
    38     23    -15      4
    37     23    -14      5
    45     29    -16      7
    49     34    -15     10
    37     23    -14      5
    36     22    -14      4
    36     23    -13      5
    37     23    -14      5
    38     22    -16      3
    37     22    -15      4
    39     22    -17      3
    38     22    -16      3
    37     21    -16      3
    35     20    -15      3
    33     18    -15      2
    33     18    -15      2
    41     26    -15      6
    36     21    -15      3
    32     19    -13      3
    30     18    -12      3
    33     21    -12      5
    43     31    -12     10
    42     29    -13      8
    31     19    -12      4
    29     16    -13      2
    30     16    -14      1
    32     18    -14      2
    35     21    -14      4
    33     20    -13      4
    36     22    -14      4
    39     24    -15      5
    38     21    -17      2
    34     15    -19     -2
    32     13    -19     -3
    31     15    -16     -1
    28     15    -13      1
    26     16    -10      3
    33     23    -10      7
    45     35    -10     13
    50     40    -10     15
    38     28    -10      9
    25     15    -10      3
    24     14    -10      2
    31     22     -9      7
    39     29    -10     10
    29     19    -10      5
    25     14    -11      2
    24     13    -11      1
    27     17    -10      4
    26     17     -9      4
    24     16     -8      4
    23     15     -8      4
    29     21     -8      7
    28     20     -8      6
    23     14     -9      3
    24     14    -10      2
    24     14    -10      2
    24     14    -10      2
    26     15    -11      2
    25     15    -10      3
    26     15    -11      2
    25     15    -10      3
    25     14    -11      2
    23     13    -10      2
    26     16    -10      3
    25     15    -10      3
    23     13    -10      2
    24     14    -10      2
    24     14    -10      2
    26     16    -10      3
    26     16    -10      3
    24     14    -10      2
    24     15     -9      3
    25     15    -10      3
    25     15    -10      3
    25     15    -10      3
    25     15    -10      3
    25     15    -10      3
    22     14     -8      3
    23     16     -7      5
    24     17     -7      5
    23     15     -8      4
    25     16     -9      4
    27     15    -12      2
