    85     50    -35      8
    88     53    -35      9
    80     49    -31      9
    72     45    -27      9
    68     41    -27      7
    65     41    -24      9
    67     43    -24     10
    64     39    -25      7
    64     39    -25      7
    65     40    -25      8
    70     46    -24     11
    75     48    -27     11
    71     45    -26     10
    68     42    -26      8
    74     41    -33      4
    75     42    -33      5
    71     40    -31      5
    62     39    -23      8
    57     33    -24      5
    60     41    -19     11
    70     46    -24     11
    68     35    -33      1
    77     33    -44     -6
    72     35    -37     -1
    80     36    -44     -4
    78     37    -41     -2
    79     33    -46     -7
   100     44    -56     -6
   105     46    -59     -7
   103     41    -62    -11
    90     34    -56    -11
    85     30    -55    -13
    84     24    -60    -18
   109     44    -65    -11
   131     46    -85    -20
   122     37    -85    -24
   123     42    -81    -20
   130     43    -87    -22
   129     36    -93    -29
   139     38   -101    -32
   123     39    -84    -23
   141     45    -96    -26
   144     44   -100    -28
   136     40    -96    -28
   133     39    -94    -28
   126     41    -85    -22
   117     39    -78    -20
   107     39    -68    -15
   103     34    -69    -18
    97     27    -70    -22
   102     23    -79    -28
   127     34    -93    -30
   152     45   -107    -31
   157     50   -107    -29
   140     41    -99    -29
   133     35    -98    -32
   144     35   -109    -37
   159     38   -121    -42
   167     44   -123    -40
   166     54   -112    -29
   162     55   -107    -26
   155     54   -101    -24
   155     52   -103    -26
   151     47   -104    -29
   141     42    -99    -29
   142     43    -99    -28
   144     44   -100    -28
   142     43    -99    -28
   142     44    -98    -27
   145     45   -100    -28
   141     43    -98    -28
   141     45    -96    -26
   144     43   -101    -29
   140     37   -103    -33
   133     37    -96    -30
   130     39    -91    -26
   132     40    -92    -26
   132     41    -91    -25
   128     39    -89    -25
   130     37    -93    -28
   126     35    -91    -28
   122     35    -87    -26
   122     36    -86    -25
   124     38    -86    -24
   123     38    -85    -24
   120     37    -83    -23
   116     36    -80    -22
   111     36    -75    -20
   109     37    -72    -18
   109     39    -70    -16
   110     39    -71    -16
   106     38    -68    -15
   103     36    -67    -16
   101     36    -65    -15
    99     34    -65    -16
    95     33    -62    -15
    99     36    -63    -14
    97     38    -59    -11
   102     44    -58     -7
