    97     32    -65    -17
    85     33    -52    -10
    65     32    -33     -1
    71     32    -39     -4
    76     31    -45     -7
    77     31    -46     -8
    93     32    -61    -15
   103     32    -71    -20
   111     32    -79    -24
   112     30    -82    -26
   123     30    -93    -32
   125     30    -95    -33
   128     29    -99    -35
   129     27   -102    -38
   129     27   -102    -38
   131     28   -103    -38
   126     31    -95    -32
   116     31    -85    -27
   109     31    -78    -24
   104     31    -73    -21
   103     31    -72    -21
    94     32    -62    -15
    88     31    -57    -13
    81     30    -51    -11
    78     29    -49    -10
    78     30    -48     -9
    78     30    -48     -9
    74     30    -44     -7
    83     32    -51    -10
    83     33    -50     -9
    78     31    -47     -8
    71     30    -41     -6
    69     30    -39     -5
    66     30    -36     -3
    67     30    -37     -4
    61     28    -33     -3
    59     28    -31     -2
    62     31    -31      0
    59     30    -29      1
    55     27    -28     -1
    50     27    -23      2
    48     27    -21      3
    49     26    -23      2
    56     28    -28      0
    61     30    -31     -1
    63     31    -32     -1
    58     31    -27      2
    58     32    -26      3
    57     31    -26      3
    56     31    -25      3
    53     31    -22      5
    51     30    -21      5
    52     31    -21      5
    51     30    -21      5
    50     30    -20      5
    48     28    -20      4
    52     28    -24      2
    50     29    -21      4
    45     27    -18      5
    46     27    -19      4
    45     26    -19      4
    44     25    -19      3
    44     25    -19      3
    43     25    -18      4
    43     26    -17      5
    54     28    -26      1
    60     31    -29      1
    59     33    -26      4
    61     35    -26      5
    76     39    -37      1
    72     40    -32      4
    69     39    -30      5
    64     38    -26      6
    80     38    -42     -2
    77     37    -40     -2
    60     36    -24      6
    61     36    -25      6
    74     38    -36      1
    88     40    -48     -4
    78     42    -36      3
    79     41    -38      2
    77     38    -39     -1
    75     34    -41     -4
    76     35    -41     -3
    77     37    -40     -2
    80     38    -42     -2
    84     41    -43     -1
    88     42    -46     -2
    90     41    -49     -4
    97     43    -54     -6
    97     45    -52     -4
    98     48    -50     -1
    98     49    -49      0
   102     51    -51      0
   108     53    -55     -1
   106     54    -52      1
   115     55    -60     -3
   118     53    -65     -6
   126     56    -70     -7
   128     56    -72     -8
   132     59    -73     -7
   138     63    -75     -6
   146     63    -83    -10
   145     59    -86    -14
   148     58    -90    -16
   154     61    -93    -16
   157     62    -95    -17
   155     61    -94    -17
   168     71    -97    -13
   185     81   -104    -12
   202     93   -109     -8
   196     86   -110    -12
   175     70   -105    -18
   168     69    -99    -15
   170     68   -102    -17
   177     66   -111    -23
   183     67   -116    -25
   182     67   -115    -24
   180     68   -112    -22
   181     69   -112    -22
   179     68   -111    -22
   176     66   -110    -22
   170     65   -105    -20
   156     62    -94    -16
   141     61    -80    -10
   145     55    -90    -18
   157     50   -107    -29
   171     49   -122    -37
   168     48   -120    -36
   167     46   -121    -38
   175     45   -130    -43
   166     46   -120    -37
   159     54   -105    -26
   157     55   -102    -24
   167     53   -114    -31
   190     61   -129    -34
   205     68   -137    -35
   209     73   -136    -32
   207     68   -139    -36
   212     68   -144    -38
   213     77   -136    -30
   204     81   -123    -21
   188     84   -104    -10
   184     81   -103    -11
   161     76    -85     -5
   162     69    -93    -12
   175     74   -101    -14
   174     88    -86      1
   184     95    -89      3
   183     95    -88      4
   193     96    -97     -1
   188     96    -92      2
   200    101    -99      1
   204    110    -94      8
   181     98    -83      8
   155     72    -83     -6
   144     59    -85    -13
   137     53    -84    -16
   144     46    -98    -26
   161     51   -110    -30
   137     60    -77     -9
   137     61    -76     -8
   148     59    -89    -15
   155     57    -98    -21
   160     56   -104    -24
   143     58    -85    -14
   139     63    -76     -7
   141     67    -74     -4
   155     67    -88    -11
   173     68   -105    -19
   161     66    -95    -15
   147     69    -78     -5
   151     72    -79     -4
   162     75    -87     -6
   164     75    -89     -7
   158     79    -79      0
   139     80    -59     11
   115     77    -38     20
   120     77    -43     17
   128     80    -48     16
   133     80    -53     14
   137     82    -55     14
   120     75    -45     15
   104     65    -39     13
   110     59    -51      4
   115     55    -60     -3
    98     51    -47      2
    92     50    -42      4
    95     53    -42      6
   100     53    -47      3
   108     51    -57     -3
   112     50    -62     -6
   115     50    -65     -8
   121     53    -68     -8
   121     56    -65     -5
   121     58    -63     -3
   119     59    -60     -1
   113     57    -56      1
   104     54    -50      2
    97     51    -46      3
    92     50    -42      4
    91     50    -41      5
    87     50    -37      7
    88     52    -36      8
    86     49    -37      6
    90     47    -43      2
    96     48    -48      0
    98     51    -47      2
    98     53    -45      4
    98     52    -46      3
    93     49    -44      3
    88     46    -42      2
    87     46    -41      3
    86     48    -38      5
    87     52    -35      9
    92     55    -37      9
    92     53    -39      7
    85     45    -40      3
    77     39    -38      1
    75     39    -36      2
    75     41    -34      4
